temps,Bourgogne-Franche-Comté,Nouvelle-Aquitaine,Hauts-de-France,Auvergne-Rhône-Alpes,Bretagne,Occitanie,Pays-de-la-Loire,Centre-Val de Loire,Grand-Est,PACA,Normandie,Ile-de-France
2016-04-05 10:00:00,13,253,15,41,34,69,123,55,55,118.0,18,13
2016-04-05 11:00:00,26,536,23,59,67,116,184,91,70,237.0,26,21
2016-04-05 12:00:00,29,715,34,81,77,173,213,123,95,302.0,35,32
2016-04-05 13:00:00,29,867,60,104,68,194,188,143,96,335.0,46,40
2016-04-05 14:00:00,42,881,67,107,83,241,173,129,108,352.0,56,37
2016-04-05 15:00:00,36,849,64,108,91,233,151,120,103,296.0,60,32
2016-04-05 16:00:00,38,897,63,93,78,206,151,118,87,252.0,63,31
2016-04-05 17:00:00,28,749,56,49,71,192,140,82,77,169.0,54,30
2016-04-05 18:00:00,24,647,37,37,57,118,94,58,41,108.0,38,19
2016-04-05 19:00:00,7,350,17,24,29,57,52,26,21,43.0,21,9
2016-04-05 20:00:00,2,66,3,5,7,7,17,4,3,3.0,4,1
2016-04-05 21:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2016-04-05 22:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2016-04-05 23:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2016-04-06 00:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2016-04-06 01:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2016-04-06 02:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2016-04-06 03:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2016-04-06 04:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2016-04-06 05:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2016-04-06 06:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2016-04-06 07:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2016-04-06 08:00:00,6,18,3,12,1,9,4,3,17,12.0,2,2
2016-04-06 09:00:00,33,229,17,79,13,107,42,26,73,70.0,14,10
2016-04-06 10:00:00,67,561,33,196,27,318,109,49,158,188.0,30,22
2016-04-06 11:00:00,96,740,53,300,30,575,138,83,226,368.0,31,34
2016-04-06 12:00:00,113,757,48,359,41,775,135,94,240,476.0,39,39
2016-04-06 13:00:00,97,840,48,397,48,887,136,107,206,548.0,31,41
2016-04-06 14:00:00,96,856,32,411,52,928,113,96,227,554.0,23,35
2016-04-06 15:00:00,107,862,25,418,50,870,95,76,238,533.0,22,23
2016-04-06 16:00:00,102,883,22,392,56,802,81,59,197,493.0,28,11
2016-04-06 17:00:00,100,705,26,322,47,663,62,37,185,393.0,25,6
2016-04-06 18:00:00,59,537,20,215,34,469,49,23,89,255.0,14,5
2016-04-06 19:00:00,24,275,12,95,24,210,32,11,33,99.0,11,2
2016-04-06 20:00:00,2,53,2,9,7,22,11,3,1,7.0,3,1
2016-04-06 21:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2016-04-06 22:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2016-04-06 23:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2016-04-07 00:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2016-04-07 01:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2016-04-07 02:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2016-04-07 03:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2016-04-07 04:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2016-04-07 05:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2016-04-07 06:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2016-04-07 07:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2016-04-07 08:00:00,3,14,5,15,1,23,6,5,10,31.0,2,2
2016-04-07 09:00:00,16,173,20,74,16,179,40,39,57,184.0,12,11
2016-04-07 10:00:00,44,473,44,160,49,403,105,74,108,373.0,30,23
2016-04-07 11:00:00,76,580,61,226,75,581,167,95,126,530.0,44,29
2016-04-07 12:00:00,57,728,69,260,78,713,178,121,191,625.0,61,28
2016-04-07 13:00:00,99,796,68,314,87,788,195,109,179,687.0,51,40
2016-04-07 14:00:00,67,756,74,290,97,812,200,125,169,694.0,57,39
2016-04-07 15:00:00,87,918,73,289,80,807,212,126,222,664.0,67,25
2016-04-07 16:00:00,78,722,60,303,92,679,183,119,206,596.0,64,27
2016-04-07 17:00:00,65,540,50,235,87,561,145,56,140,478.0,54,25
2016-04-07 18:00:00,58,386,25,150,64,343,118,77,109,312.0,36,19
2016-04-07 19:00:00,18,243,13,67,37,132,79,33,60,122.0,21,6
2016-04-07 20:00:00,5,59,1,8,10,16,16,5,4,4.0,4,1
2016-04-07 21:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2016-04-07 22:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2016-04-07 23:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2016-04-08 00:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2016-04-08 01:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2016-04-08 02:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2016-04-08 03:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2016-04-08 04:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2016-04-08 05:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2016-04-08 06:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2016-04-08 07:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2016-04-08 08:00:00,9,29,3,17,1,24,4,5,20,32.0,2,1
2016-04-08 09:00:00,39,252,11,91,14,213,30,25,78,194.0,11,5
2016-04-08 10:00:00,77,542,25,195,34,467,90,50,171,364.0,20,12
2016-04-08 11:00:00,93,775,42,249,54,662,144,83,230,490.0,35,23
2016-04-08 12:00:00,110,720,49,292,54,725,167,66,253,547.0,43,26
2016-04-08 13:00:00,82,825,48,278,63,772,162,111,202,604.0,47,23
2016-04-08 14:00:00,80,859,49,236,70,723,154,111,189,652.0,42,26
2016-04-08 15:00:00,85,769,55,199,80,701,145,92,168,590.0,46,35
2016-04-08 16:00:00,81,836,55,184,80,609,138,66,159,479.0,42,25
2016-04-08 17:00:00,41,645,48,159,72,459,105,46,128,416.0,45,23
2016-04-08 18:00:00,26,531,30,94,46,286,67,47,72,240.0,34,14
2016-04-08 19:00:00,18,255,16,38,23,116,51,18,40,101.0,20,8
2016-04-08 20:00:00,2,63,3,5,6,14,11,5,5,8.0,5,2
2016-04-08 21:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2016-04-08 22:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2016-04-08 23:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2016-04-09 00:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2016-04-09 01:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2016-04-09 02:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2016-04-09 03:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2016-04-09 04:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2016-04-09 05:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2016-04-09 06:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2016-04-09 07:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2016-04-09 08:00:00,7,6,6,15,0,23,1,6,20,19.0,1,3
2016-04-09 09:00:00,29,88,20,81,15,183,15,22,74,92.0,6,10
2016-04-09 10:00:00,59,165,41,193,37,429,45,41,113,208.0,13,21
2016-04-09 11:00:00,81,280,60,290,58,622,84,62,139,336.0,21,30
2016-04-09 12:00:00,106,406,64,381,70,750,156,84,168,431.0,30,32
2016-04-09 13:00:00,111,493,70,399,69,826,190,75,208,572.0,28,42
2016-04-09 14:00:00,125,622,62,390,80,814,166,62,231,595.0,26,36
2016-04-09 15:00:00,119,800,47,353,100,731,136,60,182,550.0,23,28
2016-04-09 16:00:00,115,802,45,296,98,622,120,45,187,478.0,31,16
2016-04-09 17:00:00,88,693,22,234,80,499,135,36,157,443.0,29,11
2016-04-09 18:00:00,57,404,9,144,57,351,113,26,81,303.0,27,6
2016-04-09 19:00:00,18,219,4,63,32,157,55,15,37,130.0,17,2
2016-04-09 20:00:00,1,59,0,5,10,18,15,6,5,7.0,5,0
2016-04-09 21:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2016-04-09 22:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2016-04-09 23:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2016-04-10 00:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2016-04-10 01:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2016-04-10 02:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2016-04-10 03:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2016-04-10 04:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2016-04-10 05:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2016-04-10 06:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2016-04-10 07:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2016-04-10 08:00:00,9,24,5,26,1,39,3,7,28,48.0,3,2
2016-04-10 09:00:00,40,286,25,136,11,281,26,34,83,200.0,16,11
2016-04-10 10:00:00,82,711,47,284,23,575,59,72,167,398.0,31,21
2016-04-10 11:00:00,118,1045,74,398,39,811,103,121,252,537.0,41,31
2016-04-10 12:00:00,142,1238,79,477,51,953,127,134,313,635.0,53,55
2016-04-10 13:00:00,151,1337,84,513,62,1024,96,136,338,674.0,68,61
2016-04-10 14:00:00,153,1144,90,516,56,1026,125,149,325,671.0,67,63
2016-04-10 15:00:00,149,1039,88,487,54,991,173,160,322,619.0,60,62
2016-04-10 16:00:00,134,906,75,428,54,885,103,121,286,554.0,53,54
2016-04-10 17:00:00,106,726,69,341,57,702,119,76,237,455.0,30,38
2016-04-10 18:00:00,68,665,45,227,54,446,98,41,157,301.0,25,23
2016-04-10 19:00:00,29,262,20,99,31,194,59,22,66,125.0,10,11
2016-04-10 20:00:00,3,36,3,11,11,24,17,4,7,6.0,4,1
2016-04-10 21:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2016-04-10 22:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2016-04-10 23:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2016-04-11 00:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2016-04-11 01:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2016-04-11 02:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2016-04-11 03:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2016-04-11 04:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2016-04-11 05:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2016-04-11 06:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2016-04-11 07:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2016-04-11 08:00:00,6,16,8,18,2,23,7,1,28,42.0,1,2
2016-04-11 09:00:00,20,259,23,84,18,167,38,10,89,210.0,6,4
2016-04-11 10:00:00,34,618,44,144,52,338,70,25,133,391.0,16,4
2016-04-11 11:00:00,40,921,62,186,70,520,112,38,184,530.0,27,7
2016-04-11 12:00:00,52,1162,62,221,90,693,171,43,247,633.0,31,9
2016-04-11 13:00:00,78,1077,50,247,110,793,184,49,238,677.0,35,13
2016-04-11 14:00:00,32,959,28,283,98,838,174,76,201,671.0,38,20
2016-04-11 15:00:00,38,992,18,304,104,834,176,68,165,630.0,40,18
2016-04-11 16:00:00,59,893,20,275,104,689,186,73,111,579.0,28,11
2016-04-11 17:00:00,58,837,19,264,85,553,164,74,120,471.0,26,9
2016-04-11 18:00:00,57,541,22,179,59,350,128,44,46,279.0,19,11
2016-04-11 19:00:00,24,261,8,85,27,149,76,19,35,116.0,11,9
2016-04-11 20:00:00,3,52,1,9,9,21,19,5,5,15.0,2,1
2016-04-11 21:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2016-04-11 22:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2016-04-11 23:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2016-04-12 00:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2016-04-12 01:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2016-04-12 02:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2016-04-12 03:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2016-04-12 04:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2016-04-12 05:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2016-04-12 06:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2016-04-12 07:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2016-04-12 08:00:00,9,31,7,30,4,38,6,3,31,44.0,3,2
2016-04-12 09:00:00,40,295,29,141,20,183,53,22,92,176.0,21,10
2016-04-12 10:00:00,71,609,55,245,51,423,126,44,166,359.0,44,14
2016-04-12 11:00:00,110,923,72,346,87,618,188,83,215,522.0,65,12
2016-04-12 12:00:00,122,1106,79,401,112,789,217,144,253,615.0,78,18
2016-04-12 13:00:00,117,1191,62,433,120,866,227,136,226,623.0,81,25
2016-04-12 14:00:00,114,1269,53,394,111,901,246,148,219,566.0,74,40
2016-04-12 15:00:00,98,933,55,351,102,903,240,143,188,493.0,67,37
2016-04-12 16:00:00,86,784,56,283,93,771,229,133,158,442.0,52,29
2016-04-12 17:00:00,42,646,47,252,78,625,181,93,167,373.0,37,24
2016-04-12 18:00:00,25,262,27,155,54,418,121,58,110,232.0,22,18
2016-04-12 19:00:00,14,80,14,77,31,172,55,31,32,104.0,11,9
2016-04-12 20:00:00,3,51,4,8,9,16,16,6,3,16.0,2,2
2016-04-12 21:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2016-04-12 22:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2016-04-12 23:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2016-04-13 00:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2016-04-13 01:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2016-04-13 02:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2016-04-13 03:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2016-04-13 04:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2016-04-13 05:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2016-04-13 06:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2016-04-13 07:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2016-04-13 08:00:00,5,45,1,17,3,28,9,8,4,49.0,3,0
2016-04-13 09:00:00,29,344,3,71,21,173,63,44,19,146.0,19,10
2016-04-13 10:00:00,61,598,8,178,41,331,128,90,31,251.0,40,21
2016-04-13 11:00:00,90,756,14,243,58,484,163,126,76,395.0,57,28
2016-04-13 12:00:00,99,1006,19,282,76,712,206,139,106,429.0,73,34
2016-04-13 13:00:00,77,1002,29,251,88,713,219,131,153,481.0,78,38
2016-04-13 14:00:00,90,1096,36,246,84,738,185,85,126,532.0,76,41
2016-04-13 15:00:00,50,1019,39,226,72,594,137,105,211,542.0,71,30
2016-04-13 16:00:00,35,962,39,167,72,533,116,65,152,496.0,64,25
2016-04-13 17:00:00,33,902,41,158,55,488,120,40,147,361.0,45,26
2016-04-13 18:00:00,21,746,27,112,48,362,109,30,90,183.0,32,14
2016-04-13 19:00:00,13,425,20,70,28,222,62,9,36,62.0,18,6
2016-04-13 20:00:00,2,90,4,9,9,33,20,4,7,10.0,5,2
2016-04-13 21:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2016-04-13 22:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2016-04-13 23:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2016-04-14 00:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2016-04-14 01:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2016-04-14 02:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2016-04-14 03:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2016-04-14 04:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2016-04-14 05:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2016-04-14 06:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2016-04-14 07:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2016-04-14 08:00:00,6,53,6,33,3,60,13,9,24,47.0,4,4
2016-04-14 09:00:00,33,215,27,147,14,296,33,47,78,209.0,20,15
2016-04-14 10:00:00,59,316,52,289,30,535,67,81,110,407.0,42,26
2016-04-14 11:00:00,89,345,73,392,26,715,61,108,182,562.0,57,36
2016-04-14 12:00:00,116,430,86,464,22,914,46,116,207,649.0,57,40
2016-04-14 13:00:00,136,642,88,491,28,970,52,113,252,696.0,51,42
2016-04-14 14:00:00,132,814,88,472,27,968,49,65,232,701.0,42,39
2016-04-14 15:00:00,135,783,83,464,22,928,73,46,237,648.0,28,28
2016-04-14 16:00:00,94,541,66,358,19,844,82,41,209,534.0,20,17
2016-04-14 17:00:00,66,464,39,268,26,676,74,26,136,419.0,13,10
2016-04-14 18:00:00,34,300,27,150,29,444,76,15,118,289.0,6,7
2016-04-14 19:00:00,11,115,10,62,24,219,56,11,56,120.0,3,2
2016-04-14 20:00:00,1,18,1,11,10,33,20,3,7,15.0,1,0
2016-04-14 21:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2016-04-14 22:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2016-04-14 23:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2016-04-15 00:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2016-04-15 01:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2016-04-15 02:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2016-04-15 03:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2016-04-15 04:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2016-04-15 05:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2016-04-15 06:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2016-04-15 07:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2016-04-15 08:00:00,2,31,4,13,3,39,9,8,11,56.0,4,3
2016-04-15 09:00:00,9,164,21,66,19,237,53,30,33,192.0,20,12
2016-04-15 10:00:00,23,333,34,148,37,544,89,65,74,363.0,41,24
2016-04-15 11:00:00,46,500,49,250,47,745,130,92,158,494.0,47,28
2016-04-15 12:00:00,63,588,62,307,74,853,150,97,210,590.0,59,36
2016-04-15 13:00:00,71,653,61,320,81,929,165,91,253,632.0,54,32
2016-04-15 14:00:00,88,642,78,326,84,964,159,125,181,665.0,60,30
2016-04-15 15:00:00,86,652,70,295,84,909,172,101,230,614.0,58,29
2016-04-15 16:00:00,61,567,66,261,69,850,172,74,175,532.0,52,27
2016-04-15 17:00:00,44,527,59,218,52,671,140,64,118,397.0,34,26
2016-04-15 18:00:00,18,335,31,158,39,486,94,53,73,307.0,22,14
2016-04-15 19:00:00,7,114,11,75,27,227,50,23,35,126.0,12,8
2016-04-15 20:00:00,1,23,2,11,10,34,15,6,4,12.0,3,2
2016-04-15 21:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2016-04-15 22:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2016-04-15 23:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2016-04-16 00:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2016-04-16 01:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2016-04-16 02:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2016-04-16 03:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2016-04-16 04:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2016-04-16 05:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2016-04-16 06:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2016-04-16 07:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2016-04-16 08:00:00,3,32,6,10,2,41,8,3,6,55.0,1,2
2016-04-16 09:00:00,9,241,22,61,16,233,39,21,29,188.0,12,8
2016-04-16 10:00:00,36,588,26,148,43,471,73,39,69,381.0,14,15
2016-04-16 11:00:00,55,698,33,274,61,666,124,67,88,523.0,29,22
2016-04-16 12:00:00,74,814,46,312,67,821,143,71,195,605.0,48,27
2016-04-16 13:00:00,64,615,50,373,78,852,170,57,171,669.0,47,38
2016-04-16 14:00:00,54,447,42,360,79,847,188,97,155,679.0,57,28
2016-04-16 15:00:00,61,317,39,344,90,806,170,77,107,635.0,53,35
2016-04-16 16:00:00,64,250,42,318,76,732,157,69,96,515.0,45,22
2016-04-16 17:00:00,35,126,28,253,76,558,116,31,68,377.0,36,19
2016-04-16 18:00:00,24,123,28,160,73,321,106,16,39,280.0,35,11
2016-04-16 19:00:00,6,207,15,58,34,109,59,10,15,96.0,23,5
2016-04-16 20:00:00,0,36,4,7,13,14,18,3,1,10.0,7,2
2016-04-16 21:00:00,0,0,0,0,1,0,0,0,0,0.0,0,0
2016-04-16 22:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2016-04-16 23:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2016-04-17 00:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2016-04-17 01:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2016-04-17 02:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2016-04-17 03:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2016-04-17 04:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2016-04-17 05:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2016-04-17 06:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2016-04-17 07:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2016-04-17 08:00:00,3,26,8,16,4,10,14,9,14,15.0,4,5
2016-04-17 09:00:00,11,184,29,63,24,72,75,33,39,68.0,22,14
2016-04-17 10:00:00,15,351,55,87,52,167,149,62,79,165.0,43,25
2016-04-17 11:00:00,25,487,56,116,76,331,206,95,117,307.0,56,34
2016-04-17 12:00:00,43,551,71,122,77,425,219,111,154,458.0,68,28
2016-04-17 13:00:00,40,568,77,123,85,506,224,113,160,467.0,64,32
2016-04-17 14:00:00,39,691,78,150,82,616,218,117,178,426.0,57,45
2016-04-17 15:00:00,32,674,79,162,88,542,193,80,115,432.0,56,35
2016-04-17 16:00:00,45,693,76,164,87,532,156,95,103,459.0,56,23
2016-04-17 17:00:00,33,562,53,140,78,439,156,81,86,356.0,42,20
2016-04-17 18:00:00,25,449,45,107,58,250,112,54,53,245.0,42,15
2016-04-17 19:00:00,10,342,23,39,37,126,63,31,31,96.0,26,7
2016-04-17 20:00:00,3,96,5,5,13,24,17,6,9,8.0,7,2
2016-04-17 21:00:00,0,0,0,0,1,0,0,0,0,0.0,0,0
2016-04-17 22:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2016-04-17 23:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2016-04-18 00:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2016-04-18 01:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2016-04-18 02:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2016-04-18 03:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2016-04-18 04:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2016-04-18 05:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2016-04-18 06:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2016-04-18 07:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2016-04-18 08:00:00,9,66,10,23,5,49,16,13,22,57.0,5,5
2016-04-18 09:00:00,30,380,34,103,30,204,78,50,66,236.0,25,17
2016-04-18 10:00:00,64,786,60,197,66,390,153,98,107,427.0,49,30
2016-04-18 11:00:00,86,1099,78,259,89,650,212,135,184,553.0,66,40
2016-04-18 12:00:00,82,1274,81,319,102,772,248,143,177,644.0,81,45
2016-04-18 13:00:00,88,1338,77,322,114,895,257,146,173,696.0,87,48
2016-04-18 14:00:00,87,1390,55,342,114,932,248,156,199,710.0,91,52
2016-04-18 15:00:00,93,1400,54,376,119,927,256,142,193,682.0,83,51
2016-04-18 16:00:00,77,1334,56,326,117,871,246,148,200,608.0,84,41
2016-04-18 17:00:00,75,1159,62,276,105,745,225,120,187,497.0,67,36
2016-04-18 18:00:00,50,876,45,219,81,553,171,89,122,334.0,52,25
2016-04-18 19:00:00,33,484,24,114,48,277,98,43,55,152.0,29,13
2016-04-18 20:00:00,6,111,5,19,14,45,27,8,11,14.0,6,3
2016-04-18 21:00:00,0,0,0,0,1,0,0,0,0,0.0,0,0
2016-04-18 22:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2016-04-18 23:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2016-04-19 00:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2016-04-19 01:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2016-04-19 02:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2016-04-19 03:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2016-04-19 04:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2016-04-19 05:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2016-04-19 06:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2016-04-19 07:00:00,0,0,0,0,0,0,0,0,2,0.0,0,0
2016-04-19 08:00:00,15,79,6,43,5,78,16,14,44,62.0,5,5
2016-04-19 09:00:00,53,415,23,180,31,347,79,54,126,252.0,23,15
2016-04-19 10:00:00,92,842,49,320,68,652,156,100,212,446.0,45,26
2016-04-19 11:00:00,123,1174,69,433,98,884,218,137,285,590.0,65,35
2016-04-19 12:00:00,144,1367,61,505,122,1027,262,164,308,681.0,71,38
2016-04-19 13:00:00,152,1446,50,543,133,1098,284,176,312,720.0,81,42
2016-04-19 14:00:00,152,1359,61,546,137,1082,291,177,310,721.0,80,44
2016-04-19 15:00:00,148,1203,62,532,135,991,288,168,305,690.0,76,42
2016-04-19 16:00:00,135,1047,54,479,125,869,268,158,261,622.0,73,37
2016-04-19 17:00:00,110,878,43,375,108,678,219,129,216,490.0,60,31
2016-04-19 18:00:00,75,592,34,249,80,482,159,89,154,290.0,47,20
2016-04-19 19:00:00,35,248,22,109,46,212,87,40,71,131.0,26,11
2016-04-19 20:00:00,5,71,5,20,15,35,25,9,12,17.0,7,2
2016-04-19 21:00:00,0,0,0,0,1,0,0,0,0,0.0,0,0
2016-04-19 22:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2016-04-19 23:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2016-04-20 00:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2016-04-20 01:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2016-04-20 02:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2016-04-20 03:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
2016-04-20 04:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0
